"Country_Wave","A001","A002","A003","A004","A005","A006","D057","D059","D060","F115","F116","F117","F118","F119","F120","F121","F122","F123","E114","E115","E116","E117","E012","E015","E016","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E040","B008"
"KGZ7",1.07166666666667,1.58833333333333,1.82387312186978,2.72222222222222,1.59178541492037,1.64583333333333,1.80831212892282,1.97523484201537,2.39848993288591,2.73350694444444,2.20274914089347,1.74528301886792,1.48239436619718,1.49084568439407,1.80521739130435,2.25647668393782,1.96822594880847,1.41904761904762,2.01919385796545,2.26441351888668,2.65497076023392,2.03225806451613,0.936708860759494,2.41993185689949,1.15449202350966,1.47427101200686,2.94578815679733,2.71465517241379,2.8808911739503,2.7017841971113,2.88530161427358,NA,8.76174496644295,6.66098807495741,5.89261744966443,4.43109243697479,3.27716933445661,1.3509234828496
"KOR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07675906183369,1.5556768558952,2.08836206896552,2.15848214285714,2.04590163934426,4.13740458015267,4.02810810810811,4.72747497219132,3.25221238938053,NA,NA,NA,NA,0.918918918918919,2.66910994764398,1.14659685863874,2.61530398322851,2.65621734587252,2.09436435124509,2.4764468371467,2.49453551912568,2.82294617563739,6.11025145067698,NA,NA,NA,NA,NA,NA
"KOR2",1.08092948717949,1.55116841257051,1.97018533440774,2.01532258064516,1.359450726979,2.32449799196787,2.05241935483871,NA,NA,2.77126805778491,1.54735152487961,1.81059390048154,1.55832662912309,2.18247588424437,4.2461786001609,4.28054662379421,NA,2.89894907033145,NA,NA,NA,NA,0.86970684039088,2.59024390243902,1.13279352226721,2.55755102040816,2.152,1.74214876033058,2.27734711455642,2.27287993282956,NA,6.71345995045417,5.14724919093851,4.79220779220779,4.22908204711617,2.86003236245955,3.22682926829268,NA
"KOR3",1.09967845659164,1.58111380145278,1.92171105730428,2.20745542949757,1.5129659643436,2.44696356275304,1.80658105939005,2.26966292134831,2.67710843373494,2.6425702811245,1.78714859437751,1.50681635926223,2.13402889245586,2.2859437751004,3.36706827309237,4.13483146067416,4.29620661824052,2.82985553772071,2.94202898550725,2.25283630470016,3.69660194174757,1.73927125506073,0.822437449556094,2.17860016090105,1.3892455858748,2.30305466237942,2.36647955092221,1.77813504823151,2.09550561797753,2.34163987138264,2.5535858178888,5.19919028340081,6.67255216693419,4.7859450726979,7.79099678456592,4.01854838709677,3.99197431781701,1.38611111111111
"KOR4",1.10833333333333,1.59933222036728,1.93166666666667,2.43452877397832,1.46955796497081,2.40950792326939,1.70708795900939,2.52989880404784,3.01926444833625,2.74562135112594,1.59132610508757,1.41784820683903,2.77481234361968,2.20016680567139,3.36864053377815,4.57679465776294,4.56380316930776,2.77212020033389,2.87753222836096,2.52091633466135,3.54439461883408,1.95864661654135,0.746031746031746,2.55100334448161,1.41171548117155,2.36401673640167,2.51666666666667,1.5830258302583,2.17972350230415,2.10121457489879,2.26403326403326,5.35083333333333,6.54507512520868,4.8347245409015,7.86155129274395,4.09924937447873,NA,1.58565737051793
"KOR5",1.08,1.58166666666667,1.8790658882402,2.42368640533778,1.46833333333333,2.47623019182652,1.59916666666667,2.44083333333333,2.96333333333333,2.78881469115192,1.66360601001669,1.59049207673061,2.925,2.53666666666667,3.57666666666667,4.765,4.81166666666667,2.93166666666667,2.575,2.4825,3.41916666666667,2.01668056713928,0.72208228379513,2.54333333333333,1.31833333333333,2.15929941618015,2.72073578595318,1.87468671679198,2.3302752293578,2.31693077564637,NA,5.68864774624374,6.58715596330275,5.53666666666667,7.38,3.88083333333333,4.085,1.75689223057644
"KOR6",1.10258548790659,1.54636591478697,1.80904522613065,2.36784511784512,1.52560873215785,2.36188077246012,2.55378151260504,2.62310286677909,3.06974789915966,2.80952380952381,1.75083612040134,1.65217391304348,3.51510067114094,NA,3.50459482038429,4.78056951423786,NA,2.50293378038558,2.53652392947103,2.47187237615449,3.47231543624161,2.07052896725441,0.68342151675485,2.18571428571429,1.38661087866109,2.1436974789916,2.68456375838926,1.96630160067397,2.37360754070266,2.1696352841391,2.5179180887372,5.33583959899749,6.38930659983292,5.41638513513514,7.47986577181208,3.86800334168755,4.28487886382623,1.62862010221465
"KOR7",1.1140562248996,1.62248995983936,1.8433734939759,2.35421686746988,1.7421686746988,2.70200803212851,2.49879518072289,2.42489959839357,2.74939759036145,2.97028112449799,2.22329317269076,2.21927710843373,3.23212851405623,2.65140562248996,3.91164658634538,5.26024096385542,4.43453815261044,2.68273092369478,2.24176706827309,2.45140562248996,3.26024096385542,2.16385542168675,0.673895582329317,2.09156626506024,1.51566265060241,2.2289156626506,2.6,2.17751004016064,2.43534136546185,2.30843373493976,2.50361445783133,5.26506024096386,6.66024096385542,5.68273092369478,5.73092369477912,4.74377510040161,5.54457831325301,1.42650602409639
"KWT6",1.07513555383424,1.53115264797508,1.97535771065183,2.19836734693878,1.29067930489731,1.13375796178344,2.06616415410385,1.74979951884523,2.6658749010293,2.61420500403551,2.89486963835156,2.42357723577236,NA,NA,2.49760765550239,4.12892561983471,1.88807785888078,1.8432,2.51305812973884,2.25581395348837,3.23044217687075,1.71021775544389,0.814225941422594,2.32336297493937,1.39488409272582,1.32560066280033,2.30359937402191,2.45606694560669,NA,NA,NA,NA,6.56782334384858,5.92258579409417,6.9622641509434,3.47525530243519,3.87372549019608,1.75087719298246
"LBN6",1.35807860262009,1.65118243243243,1.98641765704584,2.53751103265666,1.55660377358491,1.74570446735395,2.27136563876652,2.30490956072351,2.88803418803419,2.86333333333333,3.17833333333333,2.76333333333333,3.0025,NA,3.13083333333333,4.0625,3.25166666666667,2.865,2.42595978062157,2.16149635036496,2.39850327408793,1.83704363312556,0.533827618164968,2.12564543889845,1.45268542199488,1.49058219178082,2.48595744680851,2.46798917944094,2.53430924062214,2.38864241348713,2.46071428571429,6.42532855436081,5.95025728987993,5.19618055555556,6.55346449957228,4.25935596170583,4.35708227311281,1.56697247706422
"LBN7",1.0325,1.56833333333333,1.65416666666667,2.68033472803347,1.37916666666667,1.46166666666667,2.48566610455312,2.59865659109992,3.33333333333333,NA,2.56140350877193,2.64416666666667,2.33892617449664,NA,2.36166666666667,3.94472361809045,2.35683942225998,2.09083333333333,2.81239388794567,2.22796610169492,2.14965986394558,1.94167371090448,0.666666666666667,2.25546218487395,1.28380634390651,1.3277027027027,2.67916666666667,2.62447257383966,2.71912013536379,2.64085106382979,2.66438941076003,NA,5.89799331103679,5.41981528127624,6.22833333333333,4.50841750841751,4.99498327759197,1.63006756756757
"LBY6",1.03667136812412,1.43353978084802,1.83686236766121,2.28466796875,1.31988472622478,1.03798670465337,2.12137592137592,1.74783027965284,2.72770624701955,2.35992122107336,1.63609898107715,1.5281007751938,1.81897435897436,1.50902879453392,1.75925925925926,3.17224648229015,1.70631786771964,1.51253616200579,2.90542558486809,2.15829918032787,2.31764122893954,1.46882919412063,0.707025411061285,2.28946090335114,1.14724524622136,1.21741245136187,2.34057971014493,2.7087428867046,2.70655983975964,2.19816336394393,2.71788537549407,6.05248226950355,6.66059113300493,6.00785468826706,7.17893217893218,2.71837130392632,2.90220048899756,1.47586922677737
"LTU3",1.29129129129129,2.02309236947791,2.09494949494949,2.90643863179074,1.645,2.47094801223242,1.93808049535604,2.31422271223815,2.88743169398907,3.12246963562753,3.13415892672859,1.94736842105263,1.94656488549618,2.24843423799582,3.8760775862069,4.3906083244397,5.19888268156425,2.06583072100313,2.20842572062084,2.47277227722772,3.40218579234973,1.90082644628099,0.681216931216931,2.55452674897119,1.32135523613963,1.67946058091286,2.6593625498008,2.03463687150838,2.52680652680653,2.21834061135371,2.66586826347305,5.78982597054886,5.23415132924335,4.9376979936642,6.57915831663327,3.53515215110178,5.87067209775967,1.67833981841764
"LVA3",1.39882943143813,1.96577629382304,2.19777397260274,2.96993127147766,1.55369127516779,2.78135888501742,2.27288732394366,2.13873873873874,2.78961038961039,4.12521150592217,3.57580919931857,1.99071729957806,2.87878787878788,3.06932409012132,5.29177718832891,6.32755632582322,6.49005424954792,3.13257243195786,2.56791248860529,2.47195357833656,3.62014134275618,1.92265696087352,0.675619834710744,2.61471103327496,1.35888187556357,2.08788159111933,2.51421404682274,1.98186528497409,2.42028985507246,2.18624891209748,2.76819407008086,5.41390374331551,6.46786632390746,5.37756849315068,7.11325503355705,3.3143585386576,4.59441151566469,1.71113155473781
"MAC7",1.15083251714006,1.45284872298625,1.66306483300589,2.53838582677165,1.92694965449161,2.81008902077151,2.23500491642085,2.69941060903733,2.88137254901961,2.51565557729941,2.2921568627451,2.3756145526057,5.25857002938296,3.30686274509804,3.87769080234834,5.3795476892822,5.15701668302257,3.41944990176817,2.7036310107949,2.47347740667976,3.05801376597837,2.07086614173228,0.409626719056974,1.73895976447498,1.35328753680079,2.02854330708661,2.80254154447703,2.35063663075416,2.58997050147493,2.37843137254902,2.54170755642787,5.15045135406219,5.85798237022527,5.44685039370079,5.59745347698335,4.05992141453831,4.97455968688845,1.39862204724409
"MAR4",1.07772435897436,1.9752,1.90617481956696,3.06172839506173,1.1107544141252,1.0608,2.20515021459227,1.87896253602305,2.36758193091231,1.91666666666667,1.23263327948304,1.13209076175041,NA,NA,1.74718196457327,3.65567176186645,1.46833333333333,1.09230769230769,3.4446878422782,1.92772511848341,3.54707112970711,1.21633554083885,0.95132365499573,1.84755592377796,1.09872340425532,1.14250411861614,3.26004922067268,2.37752414398595,2.59475982532751,2.49315068493151,2.95942519019442,5.43116883116883,7.4021294021294,4.88908296943231,6.44472361809045,2.24161650902838,NA,1.70784641068447
"MAR5",1.04583333333333,1.65888240200167,2.37596566523605,2.86910062333037,1.18045112781955,1.11175979983319,2.30453020134228,2.27653880463872,2.90924956369983,2.22934232715008,1.77852916314455,1.59041211101766,NA,NA,1.79982743744607,3.99491955969517,2.11775528978841,1.34767932489451,3.12959381044487,1.84459459459459,2.97546012269939,1.29512893982808,0.768551236749117,2.75656742556918,1.40949554896142,1.32808155699722,2.94901610017889,2.47962085308057,2.50095238095238,2.34995296331138,NA,5.71992110453649,5.34808510638298,5.34782608695652,8.07352941176471,4.03219512195122,4.26151172893136,1.62326869806094
"MAR6",1.10183639398998,1.90133779264214,2.51742627345845,3.34981684981685,1.22502099076406,1.12270450751252,2.09943714821764,2.03834510595358,3.09149722735675,1.67853962600178,1.51187084520418,1.46666666666667,1.25879170423805,NA,1.76061427280939,4.31351351351351,NA,1.30340017436792,3.22899884925201,2.15817694369973,NA,1.28007699711261,0.765076507650765,2.57659574468085,1.32853982300885,1.31589743589744,3.36465517241379,2.82310469314079,2.84025270758123,2.71377137713771,2.74551971326165,5.51196172248804,4.995337995338,5.26808510638298,7.05525460455038,2.81897491821156,3.69127516778523,1.41942148760331
"MDA3",1.2441505595117,2.09416581371546,2.1540847983454,2.92492179353493,1.65696465696466,2.12295081967213,2.19412381951731,2.10895361380798,2.73404255319149,3.54070981210856,3.81962025316456,2.3350622406639,1.90888888888889,2.15193965517241,3.80490405117271,4.10636079249218,3.07700534759358,1.63269639065817,2.24722838137472,2.3593570608496,3.43859649122807,1.9109131403118,0.797297297297297,2.57327586206897,1.24791666666667,1.44585987261146,2.7538304392237,2.45100105374078,2.83651804670913,2.40461215932914,2.84895833333333,5.00255427841635,7.03027139874739,6.84479166666667,7.70317297850563,3.91170212765957,4.2938733125649,1.40022296544036
"MDA4",1.16016016016016,1.83585095669688,2.0921187308086,2.73673469387755,1.80977683315622,1.9360824742268,2.16631578947368,2.33297413793103,2.92389006342495,4.5724946695096,4.18474758324382,2.92632719393283,2.34817351598174,2.62420382165605,3.62006403415155,4.43605870020964,3.22530521642619,2.23566878980892,2.25094102885822,2.55947712418301,3.28301886792453,2.04761904761905,0.849812265331665,2.28670634920635,1.30456349206349,1.61210317460317,2.51445663010967,2.41529411764706,2.78820697954272,2.37175141242938,2.51728110599078,5.58814814814815,6.71023965141612,6.5462962962963,6.85873983739837,3.99678111587983,NA,1.46601941747573
"MDA5",1.18373205741627,2.03544061302682,2.16088631984586,2.97507190795781,1.6772030651341,2.01819923371648,2.51810865191147,2.39254170755643,3.05217391304348,3.38700290979631,3.55038759689922,2.26392961876833,2.33127572016461,2.39366963402572,3.18485742379548,4.50097276264591,3.91179596174283,2.04187437686939,2.17522658610272,2.16476683937824,3.10440122824974,1.73850868232891,0.681818181818182,2.25100401606426,1.37934458788481,1.68979187314172,2.75647171620326,2.46856581532416,2.69389763779528,2.30485436893204,NA,5.96683046683047,5.80217606330366,5.93718843469591,6.65414258188825,4.19524281466799,4.5082284607938,1.41516966067864
"MEX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47494553376906,3.35021786492375,2.2509526401742,2.25748502994012,2.44855743059336,2.6902558519325,3.69352204681546,3.67991290146979,2.15522875816993,NA,NA,NA,NA,0.89222290263319,2.38432226456179,1.29411764705882,1.41067538126362,3.02014153511159,2.40738383195417,2.78144853875476,2.44570707070707,2.85125,7.52131893121092,NA,NA,NA,NA,NA,NA
"MEX2",1.16184210526316,2.03571428571429,1.9940119760479,2.67294751009421,1.35934426229508,2.01061712010617,2.16133518776078,NA,NA,4.20383851753805,3.80147058823529,2.75150300601202,2.88563829787234,3.16977363515313,3.81154611811546,4.83433133732535,4.18784916201117,3.17559322033898,NA,NA,NA,NA,0.740549828178694,2.36230922362309,1.32468396540253,1.48793565683646,2.77388963660834,1.86373467916366,2.50943396226415,2.12802275960171,2.49344978165939,5.68959868959869,5.98095238095238,4.65649963689179,5.17857142857143,3.66847826086957,4.34276094276094,NA
"MEX3",1.29216467463479,2.0653769179453,1.9469442578912,2.55840648210668,1.43481182795699,1.77330650570087,2.26760563380282,2.55049786628734,2.79649122807018,3.31118644067797,2.88630136986301,2.40328092959672,2.87482993197279,2.85304169514696,2.71585449553878,4.40164496230295,3.52303330970943,1.94059405940594,2.57776049766719,2.31177829099307,2.98387096774194,1.94808126410835,0.729885057471264,2.45411605937922,1.44925575101488,1.42208672086721,2.68951336531871,1.91063829787234,2.49708879184862,2.29849564528899,2.5731884057971,5.8232044198895,6.03537414965986,4.75122634898388,6.01921757035003,3.85793103448276,4.62577107607951,1.57174556213018
"MEX4",1.04240052185258,1.86907894736842,1.66910299003322,2.5891677675033,1.16557161629435,1.48984937786509,1.99102209944751,2.7639366827254,2.96734693877551,3.79155313351499,2.30684931506849,2.12785072563925,3.74539007092199,3.17307692307692,2.67002012072435,4.7125340599455,3.49928774928775,1.75,2.49760383386581,2.2515923566879,2.87519500780031,1.86542923433875,0.745689655172414,2.33905579399142,1.33481481481481,1.31079136690647,2.84381204500331,2.22303206997085,2.76401869158878,2.80185317177477,2.81908127208481,6.55472404115996,5.13052631578947,5.51014040561622,5.85836298932384,3.78597252349964,NA,1.51988217967599
"MEX5",1.0597302504817,1.88795878943979,1.6168284789644,2.56937172774869,1.17150225660864,1.59316569954868,2.10860927152318,2.80518617021277,2.88278145695364,4.31338264963013,2.62458471760797,2.43567639257294,4.52900552486188,3.89319727891156,3.16105121293801,5.25033738191633,4.25900747790619,2.55525787006028,2.42167011732229,2.17864476386037,2.66597796143251,1.87568681318681,0.754664823773324,2.06307490144547,1.24056603773585,1.17588932806324,2.89586028460543,2.18236877523553,2.79184861717613,2.24419376244194,NA,6.18329466357309,6.11244178310047,5.62560220233999,5.6710875331565,3.22354497354497,3.35313531353135,1.38115330520394
"MEX6",1.0315,1.87993996998499,1.57528764382191,2.61430715357679,1.192,1.627,2.30525778458397,2.92175668854114,2.96283274736313,4.3259779338014,2.15538847117794,2.10899045705676,4.18836140888208,3.37386478304743,2.88002008032129,4.87185929648241,3.19175257731959,2.30266465560583,2.44075587334014,2.2386998476384,2.51891615541922,1.99075975359343,0.730651731160896,2.23883592574009,1.28390688259109,1.22395571212884,2.95340681362725,2.23855057876195,2.79401135776975,2.38933601609658,2.60070140280561,6.24698479286838,5.36455186304129,6.04769230769231,6.42224458983392,3.65491183879093,3.32345554997489,1.37340153452685
"MEX7",1.03507763082231,1.91369390103567,1.57594936708861,2.85475504322767,1.31012658227848,1.84916522740357,2.29677419354839,2.96759259259259,3.09416522241479,4.30075625363583,2.97441860465116,2.64298194525335,4.33609958506224,3.62265258215962,3.24912280701754,5.03948896631823,3.76700177409817,2.76326530612245,2.12832643406268,1.96515062020083,2.64716312056738,1.97062279670975,0.704009433962264,2.0594688221709,1.54333915066899,1.46434782608696,2.94418872266974,2.45060658578856,2.77156177156177,2.53957250144425,2.64273306311523,5.65214646464646,5.74797219003476,5.80275779376499,5.89808917197452,4.39027214823393,4.16241299303944,1.45625366999413
"MKD3",1.02222222222222,1.60062565172054,1.6786102062975,2.89802289281998,1.18743343982961,2.11844863731656,2.53837837837838,2.49725576289791,3.19296375266525,2.40106382978723,2.35421166306695,1.42461538461538,1.67731629392971,1.67327766179541,4.52008238928939,4.56659836065574,2.6210295728368,1.50621118012422,2.20673076923077,1.90803259604191,3.54750593824228,1.7981220657277,0.832125603864734,2.35075376884422,1.32663316582915,1.64120603015075,2.8507614213198,2.13463626492942,2.31813125695217,2.27024070021882,2.71241050119332,5.10650887573965,5.11170784103115,4.11546840958606,7.46936656282451,3.04394426580922,5.49659863945578,1.56150341685649
"MKD4",1.02469135802469,1.57129186602871,1.79904306220096,2.76679462571977,1.29445506692161,1.80518234165067,2.39117352056169,2.66304347826087,3.34177215189873,2.01556420233463,2.29766536964981,1.48732943469786,1.93137254901961,1.59903381642512,3.81586679725759,4.15658021133525,3.21963562753036,1.44315992292871,2,1.80896478121665,3.09237379162191,1.61409043112513,0.80083857442348,2.31658767772512,1.40947867298578,1.60379146919431,2.61089866156788,2.06585612968592,2.32826747720365,2.21414141414141,2.6171310629515,5.21052631578947,5.31168831168831,3.75757575757576,7.80350194552529,2.83679525222552,NA,1.58376156217883
"MLI5",1.08531746031746,1.49666666666667,2.03507565337001,2.44665718349929,1.14391891891892,1.11155644622578,2.24815063887021,1.8125,2.31105047748977,3.19189765458422,3.31850789096126,3.18452380952381,2.86893939393939,3.26103500761035,3.44036009002251,4.64595808383234,3.62848297213622,3.36138996138996,2.32749817651349,2.00865176640231,2.58706833210874,1.57955363570914,0.882218844984802,2.46777546777547,1.41007194244604,1.32315340909091,2.18796992481203,2.23005093378608,2.48934356351236,2.08874281018899,NA,5.43755238893546,7.53462603878116,6.03812316715543,5.89633724948169,3.67862068965517,4.27420446851727,1.54367201426025
"MMR7",1.14333333333333,2.1575,2.0875,2.0875,1.27166666666667,1.21166666666667,1.28416666666667,2.03916666666667,2.38333333333333,3.16123642439432,1.62166666666667,1.72166666666667,1.72143452877398,1.84904086738949,1.41034195162636,2.44824707846411,1.9465776293823,1.35946622185154,1.96083333333333,2.175,2.1275,1.54583333333333,0.840833333333333,2.5625,1.0925,2.0525,2.05833333333333,2.73373807458803,2.8249581239531,2.68959731543624,2.86515912897822,NA,6.05916666666667,6.18583333333333,6.465,4.005,3.84,1.4875
"MNE3",1.12083333333333,1.58227848101266,2.03813559322034,2.99570815450644,1.57692307692308,2.36480686695279,2.13793103448276,2.07655502392344,2.93548387096774,2.76623376623377,2.83561643835616,1.57021276595745,2.00456621004566,2.23660714285714,4.36111111111111,5.22374429223744,4.81862745098039,2.90654205607477,3.1609756097561,1.79372197309417,3.55963302752294,1.41818181818182,0.897560975609756,2.47222222222222,1.2822966507177,1.51724137931034,2.77824267782427,2.29166666666667,2.48165137614679,2.30357142857143,2.60696517412935,4.30601092896175,5.71794871794872,5.06222222222222,7.42857142857143,3.4375,5.96444444444444,1.69668246445498
"MNE4",1.07932011331445,1.58940397350993,2.07919847328244,2.89217557251908,1.55813953488372,2.19171483622351,2.21413502109705,2.34058759521219,2.90175801447777,2.6623246492986,2.550796812749,1.33493282149712,1.45383867832847,1.64625850340136,3.68910256410256,5.21753607103219,4.19130434782609,2.53811659192825,3.36413043478261,1.8470715835141,3.54594017094017,1.44351464435146,0.653298835705045,2.50562947799386,1.32910052910053,1.765625,2.64516129032258,2.009977827051,2.1171270718232,2.13424345847554,2.5968992248062,4.71650211565585,5.17839444995045,4.26483050847458,7.91425818882466,3.38397502601457,NA,1.75987525987526
"MYS5",1.03830141548709,1.62740183792815,1.74895746455379,2.57583333333333,1.36811352253756,1.24166666666667,2.26448362720403,2.11872909698997,2.49540517961571,3.68666666666667,3.5325,3.19833333333333,3.01665278934221,2.98166666666667,2.98248540450375,3.57833333333333,3.215,2.96835970024979,2.36030025020851,2.13427856547123,2.42988313856427,1.66333333333333,0.793103448275862,2.12083333333333,1.46877601998335,1.53083333333333,2.80150753768844,2.61282264779351,2.77352206494588,2.69192339716903,NA,NA,6.66278101582015,5.70441298917569,5.62447960033306,4.15403830141549,4.44046627810158,1.62823725981621
"MYS6",1.02769230769231,1.63692307692308,1.75846153846154,2.40107775211701,1.22,1.18538461538462,2.48076923076923,2.08923076923077,2.57923076923077,2.65230769230769,2.61692307692308,2.36,2.37076923076923,2.15076923076923,2.12923076923077,2.82692307692308,NA,2.04,2.51153846153846,2.33,2.73923076923077,1.61153846153846,0.812305295950156,2.50230769230769,1.51846153846154,1.50538461538462,2.59846153846154,2.85692307692308,2.89307692307692,2.84,2.91384615384615,6.60307692307692,6.66,6.08923076923077,5.03076923076923,3.53384615384615,3.63692307692308,1.30615384615385
"MYS7",1.03960396039604,1.70906321401371,1.62528560548363,2.46610814927647,1.51485148514851,1.38080731150038,2.28103579588728,2.31378522467631,2.73952779893374,3.97943640517898,3.40898705255141,3.08453922315308,3.59405940594059,3.38766184310739,3.52475247524752,4.64280274181264,3.95354150799695,3.15003808073115,2.13643292682927,1.98399390243902,2.64710365853659,1.68978658536585,0.78979436405179,2.12871287128713,1.43259710586443,1.6039603960396,2.57730388423458,2.0974866717441,2.42421934501142,2.37471439451637,2.64508758568165,5.9047981721249,6.46382330540746,5.45087585681645,5.73952779893374,4.1957349581112,4.79055597867479,1.44402132520944
"NGA2",1.069,1.66633165829146,1.41431451612903,2.73367875647668,1.06633165829146,1.22814070351759,2.3903192584964,NA,NA,2.41983967935872,2.226,2.07063572149344,1.80060422960725,2.16582914572864,2.69207622868606,3.2744702320888,3.2589559877175,1.82897384305835,NA,NA,NA,NA,0.799342105263158,2.67632367632368,1.05894105894106,1.11988011988012,2.87158746208291,2.53148345784418,2.48680042238648,2.2964509394572,2.74649406688242,5.73106060606061,7.65929648241206,6.23469387755102,6.41708542713568,2.93075356415479,3.69362992922144,NA
"NGA3",1.02657973921765,1.57307885484681,1.67291139240506,2.58418891170431,1.15392354124748,1.10502512562814,2.6140350877193,1.87415143603133,2.71210526315789,2.31911690918214,1.88581488933602,1.8983392048314,1.5530839231547,1.70709612481127,1.93004529441369,2.53760726905603,2.38696537678208,1.57940131912735,2.94108364018937,2.18029350104822,3.07230769230769,1.42761463163318,0.666867469879518,2.32364729458918,1.20991983967936,1.22094188376753,2.77670886075949,2.54448017148982,2.51668460710441,2.31735889243876,2.72995090016367,5.56055555555556,6.77651905252317,5.54536135315223,6.77160181910056,2.9446401610468,3.61071789686552,1.67579173376275
"NGA4",1.013353115727,1.47154873824839,1.66947472745292,2.40688966550175,1.15846994535519,1.0827142149579,2.55953582240161,1.71183879093199,2.59171298635675,2.29129574678536,2.03016815034619,1.91394658753709,1.5024727992087,1.58011869436202,1.67655786350148,2.47378832838774,2.06973293768546,1.62363996043521,2.68004115226337,2.01183127572016,3.15869017632242,1.33500753390256,NA,2.15439309294058,1.16691957511381,1.20875251509054,2.42623762376238,2.59409020217729,2.61734164070613,2.30144032921811,2.68033212247016,5.5147507629705,6.24876360039565,NA,7.30367793240557,NA,NA,1.54397559735638
"NGA6",1.01421262080728,1.42637862421831,1.62308129619102,2.52389078498294,1.31438317225696,1.13075611142695,2.42751563388289,1.86128482092098,2.55656623081296,2.49857873791927,2.24445707788516,2.21830585559977,2.0125071063104,2.08754974417283,2.13246162592382,2.67595224559409,NA,2.12848209209778,2.64297896532121,2.1085844229676,2.78794769755543,1.47242751563388,0.57134735645253,2.0955088118249,1.34167140420694,1.30926662876634,2.43661171119955,2.62706083001706,2.72768618533258,2.25753268902786,1.90903922683343,5.58726549175668,6.55884025014213,5.60830017055145,6.69926094371802,3.93177942012507,4.28766344513928,1.65662308129619
"NGA7",1.01537216828479,1.49878345498783,1.40242914979757,2.24428104575163,1.16421568627451,1.07935222672065,2.71918367346939,1.86661211129296,2.62866449511401,2.01622060016221,1.78930307941653,1.71417004048583,1.5,1.63503649635036,1.70870626525631,2.47560975609756,1.64750633981403,1.55258899676375,2.37152209492635,2.19967132292523,2.85445625511038,1.5904298459043,0.695182724252492,2.069558101473,1.19674796747967,1.09967585089141,2.42335766423358,2.59098639455782,2.70935130581297,2.29159802306425,2.34829592684954,5.97606837606838,7.53896103896104,6.66423357664234,7.27750809061489,3.60566801619433,4.49959448499594,1.58993399339934
"NIC7",1.22916666666667,1.905,1.695,2.72416666666667,1.33666666666667,1.535,2.17583333333333,2.77,2.835,3.65,2.19,2.13416666666667,3.26416666666667,2.70333333333333,2.0525,4.48,2.47,1.80083333333333,2.29666666666667,2.08666666666667,3.25,1.66416666666667,0.716129032258065,2.43583333333333,1.35,1.16416666666667,3.0375,2.52083333333333,2.72416666666667,2.5875,2.7425,5.58668197474168,6.90416666666667,6.0925,4.48,5.5375,5.11583333333333,1.41
"NLD5",1.22297297297297,1.46095238095238,1.50429799426934,2.66473429951691,1.97854954034729,2.92353525322741,2.34547346514048,3.11728395061728,3.41901066925315,2.01818181818182,2.26280193236715,1.55159112825458,7.12795275590551,5.51737835153923,5.46580773042616,6.41389432485323,6.30357142857143,3.76791120080727,2.77463312368973,2.55223880597015,3.61623246492986,1.69412976313079,0.480769230769231,1.96688034188034,1.63050153531218,1.32055063913471,2.58030592734226,1.70880829015544,2.33114754098361,2.24686192468619,NA,5.24096385542169,5.62970106075217,NA,5.72142170989433,4.69078295341923,4.96491228070175,1.5439672801636
"NLD6",1.1747311827957,1.54949708840656,1.65374402549124,2.68783351120598,1.92946965554948,3.08055853920516,2.47615803814714,3.16746411483254,3.39465065502183,1.8943661971831,1.90362750406064,1.42810098792536,7.9044406970208,4.99434069043577,6.49943946188341,7.23204419889503,7.51049723756906,4.40023201856148,2.9449125081011,2.40790312300829,3.68355922215675,1.67665036674817,0.494782074892572,2.02367242482406,1.44518072289157,1.23321759259259,2.30432461292045,1.76293558606125,2.37803590285111,2.29725448785639,2.34054910242872,5.54823247453565,5.4732782369146,5.48502230720204,5.19415333701048,4.80874006810443,4.791643454039,1.54793724578733
"NOR3",1.14019520851819,1.44099378881988,1.70807453416149,2.59094942324756,1.50044365572316,2.70426287744227,2.20919747520289,3.40571939231457,3.59696157283289,1.93410507569012,2.71339285714286,1.32085561497326,5.70947176684882,3.04324324324324,5.56053811659193,5.9426523297491,5.2956204379562,2.62942779291553,3.45773381294964,2.92043399638336,3.65017985611511,1.34657039711191,0.885662431941924,2.26348920863309,1.77828054298643,2.13734290843806,2.26755555555556,1.44661921708185,2.07602862254025,1.95377777777778,2.61801801801802,5.57338195077484,5.26916221033868,4.45421903052065,5.39304812834225,3.54017857142857,5.07047279214987,1.41234347048301
"NOR5",1.1064453125,1.3671875,1.564453125,2.38146341463415,1.57282502443793,2.82634146341463,2.31305201177625,3.44955925563173,3.82058823529412,2.28388998035363,2.28220255653884,1.5192118226601,7.748,4.11805555555556,6.70634920634921,7.25,5.58391261171797,3.44,3.36769078295342,2.93762376237624,3.58555885262117,1.34718100890208,0.875992063492063,2.35054617676266,1.53617443012884,2.09036742800397,2.16438356164384,1.40254652301665,2.09411764705882,1.96477495107632,NA,5.60381143430291,5.07374631268437,5.29534192269574,5.91043307086614,3.48967551622419,4.92043222003929,1.24679170779862
